PlayerPos,ObstacleXPos,CoinXPos
391.6,319,587
587.2,319,587
374.8,567,375
375.4,567,375
212.2,567,212
210.4,241,207
207.4,241,207
208,548,316
316,548,316
181,387,181
181.6,387,181
356.2,387,407
356.2,480,407
406.6,480,407
449.8,405,514
514,405,514
434.2,604,353
371.2,604,353
547,604,547
460,179,382
382,179,382
505.6,367,505
505.6,367,505
581.8,367,582
577.6,612,176
202,612,176
287.2,346,287
286.6,346,287
616,310,616
407.8,380,408
408.4,380,408
527.8,339,528
528.4,339,528
291.4,339,302
287.8,305,288
288.4,305,288
462.4,592,462
461.8,592,462
361.6,592,361
427.6,372,427
427,372,427
417.4,336,222
221.8,336,339
292,335,339
316.6,335,339
287.8,335,288
292.6,329,608
608.2,329,246
371.2,329,246
246.4,329,246
187,329,187
216.4,413,283
283.6,413,283
218.2,379,218
218.2,379,218
340.6,225,477
443.8,225,512
512.2,225,512
582.4,465,621
620.8,465,621
575.2,382,575
574.6,382,575
418,480,299
350.8,480,248
247.6,480,248
346,581,523
523,581,523
439.6,417,439
439,417,439
196.6,417,197
220,251,438
438.4,251,438
340.6,356,341
341.2,356,341
579.4,455,579
579.4,455,579
363.4,455,363
424.6,325,565
565,325,565
469,378,469
469.6,378,469
566.2,378,566
546.4,393,516
515.8,393,516
523.6,440,523
523.6,440,523
244,194,223
450.4,515,555
554.8,515,555
564.4,245,531
530.8,245,531
411.4,245,411
438.4,353,438
438.4,353,438
400.6,319,313
313,319,313
273.4,319,290
273.4,225,389
389.2,225,389
517.6,461,517
517,461,517
377.2,461,377
417.4,575,417
417.4,575,417
203.2,364,203
203.2,364,203
231.4,267,231
231.4,267,231
226,267,238
226.6,260,373
373,260,373
335.2,178,335
335.2,178,335
331.6,178,331
324.4,532,324
323.8,532,324
184.6,308,184
184.6,308,184
600.4,308,622
573.4,492,553
553.6,492,553
527.8,563,310
317.2,563,310
405.4,368,405
405.4,368,405
241,368,241
334.6,340,445
445,340,445
507.4,262,507
506.8,262,507
542.2,262,542
500.8,398,185
184.6,398,185
185.2,191,185
185.2,191,185
534.4,242,554
554.2,242,554
347.2,242,347
382,219,382
382.6,219,382
310.6,430,310
310.6,430,310
205.6,484,205
417.4,422,580
580,422,580
471.4,480,348
355.6,480,437
432.4,480,437
431.8,523,541
570.4,523,316
570.4,264,316
332.8,264,316
439.6,427,440
439.6,427,440
292,427,292
263.8,535,264
263.8,535,264
364,576,364
364,576,364
313.6,576,313
409,557,551
514.6,557,518
515.2,307,518
518.2,307,518
348.4,379,240
241.6,379,621
620.8,379,621
548.2,582,493
493,582,493
401.8,215,402
402.4,215,402
264.4,215,264
270.4,225,516
516.4,225,516
340,204,290
289.6,204,290
425.2,585,425
424.6,585,425
496.6,585,497
394,391,207
206.8,391,207
356.8,359,514
494.2,359,514
220.6,359,220
244,526,442
442,526,442
260.2,314,242
241.6,314,242
223,419,223
223,419,223
609.4,419,609
508.6,347,480
479.8,347,480
376.6,570,304
304,570,304
491.8,570,492
479.2,410,479
478.6,410,479
620.8,395,621
445,543,222
222.4,543,222
298.6,220,298
298,220,298
274.6,220,275
439,498,526
526,498,526
371.2,369,371
370.6,369,371
433.6,369,433
416.8,290,417
416.8,290,417
334.6,322,273
272.8,322,273
484.6,322,485
472,239,472
472,239,472
281.8,180,248
248.2,180,248
463.6,433,464
463.6,433,464
178.6,433,179
355.6,293,437
437.2,293,437
495.4,249,495
495.4,249,495
547,249,547
436.6,441,410
403,441,410
246.4,404,246
245.8,404,246
208.6,404,208
215.2,393,215
214.6,393,215
356.8,182,557
553.6,182,557
550,333,550
550.6,333,550
367,333,344
421.6,288,422
422.2,288,422
560.8,625,561
560.8,625,561
350.2,625,350
399.4,386,584
584.2,386,584
429.4,575,429
428.8,575,429
208.6,392,209
208.6,392,209
599.2,392,624
483.4,510,213
218.2,510,213
251.2,550,251
250.6,550,251
238.6,550,238
244,225,244
250.6,225,244
428.8,205,539
538.6,205,539
583.6,615,584
583.6,615,584
303.4,615,303
396.4,548,579
579.4,548,579
575.2,277,575
406.6,369,406
406,369,406
613,403,613
613.6,403,613
261.4,403,261
310.6,488,310
310,488,310
440.8,431,561
535.6,431,561
577,431,577
476.8,522,467
467.2,522,467
477.4,255,498
497.8,255,498
298.6,255,292
344.8,471,530
529.6,471,530
514.6,282,371
370.6,282,371
440.8,294,441
440.8,294,441
538.6,294,539
370,331,255
254.8,331,255
291.4,565,528
434.8,565,498
498.4,565,498
465.4,418,451
455.8,418,451
602.8,482,603
602.8,482,603
589.6,525,590
590.2,525,590
489.4,525,508
360.4,510,267
267.4,510,267
196,561,196
196.6,561,196
328.6,561,329
383.2,388,424
424,388,424
421.6,345,283
283.6,345,283
313,569,334
334,569,334
538.6,569,542
460.6,450,460
460.6,450,460
586.6,537,586
586.6,537,586
469.6,537,470
415,601,389
389.2,601,389
226,418,226
226.6,418,226
249.4,299,251
248.8,304,360
359.8,304,360
605.2,399,605
604.6,399,605
328,399,328
350.8,447,374
374.2,447,374
305.8,500,306
306.4,500,306
546.4,500,530
545.8,215,391
391,215,391
529.6,498,530
530.2,498,530
358,498,358
410.2,256,482
482.2,256,482
299.2,389,205
205.6,389,205
346.6,218,498
424.6,218,304
304,218,304
259,543,205
205.6,543,205
487.6,280,547
547.6,280,547
325.6,280,325
364,378,484
484,378,484
458.2,493,458
458.2,493,458
434.2,476,434
433.6,476,434
224.8,476,225
363.4,466,430
430,466,430
351.4,514,351
350.8,514,351
244,514,244
308.2,267,476
476.2,267,476
299.8,179,248
248.2,179,248
505.6,179,505
505.6,179,505
229,179,229
304,212,304
304.6,212,304
463.6,517,463
463.6,517,463
551.8,517,552
546.4,309,187
214.6,309,187
602.2,376,602
445.6,484,446
446.2,484,446
286,552,286
286.6,552,286
253.6,552,253
199.6,440,199
199,440,199
243.4,589,243
242.8,589,243
542.8,589,180
505,184,180
229.6,184,381
380.8,422,381
381.4,422,381
322.6,504,323
323.2,504,323
547.6,504,546
547.6,251,268
292.6,251,268
431.8,497,432
432.4,497,432
610.6,497,611
581.8,555,529
514.6,555,529
308.8,587,291
290.8,587,291
247.6,500,248
248.2,500,248
220.6,500,221
357.4,589,384
383.8,589,384
357.4,289,357
357.4,289,357
353.8,289,354
325,448,301
301.6,448,301
412.6,435,539
538.6,435,539
538.6,414,538
538.6,414,538
491.8,414,492
447.4,334,212
211.6,334,212
301.6,393,359
359.2,393,359
508.6,393,509
434.8,483,329
329.2,483,329
452.8,379,468
468.4,379,468
540.4,622,540
540.4,622,540
508.6,622,509
364.6,297,242
242.2,297,242
464.8,415,225
464.8,337,225
225.4,337,225
226,571,226
226,571,226
485.8,571,486
396.4,481,280
280,481,280
226.6,257,227
226.6,257,227
529.6,257,529
502.6,326,502
502,326,502
371.2,477,247
247.6,477,247
394.6,414,395
394.6,414,395
557.8,414,558
457.6,365,401
400.6,365,401
470.2,305,470
470.2,305,470
461.2,305,461
365.8,198,366
366.4,198,366
331.6,573,332
331.6,573,332
490,573,490
493.6,575,493
493.6,575,493
277,382,179
178.6,382,179
345.4,349,371
370,349,371
569.2,349,569
425.8,178,422
421.6,178,422
524.2,265,524
523.6,265,524
552.4,265,552
616.6,425,617
616.6,425,617
458.2,214,279
291.4,214,279
283.6,518,284
283.6,518,284
467.8,518,468
487.6,335,496
496.6,335,496
487.6,241,488
487.6,241,488
502.6,241,503
436,213,369
369.4,213,369
585.4,618,600
600.4,618,600
501.4,597,501
500.8,597,501
472.6,597,473
554.2,416,554
554.2,416,554
445,378,445
445.6,378,445
218.2,378,218
263.8,353,443
443.2,353,443
430.6,466,430
430,466,430
502.6,391,503
502.6,391,503
292,391,292
370.6,257,544
544,257,544
313.6,610,221
220.6,610,221
418.6,610,419
411.4,545,369
368.8,545,369
441.4,213,441
441.4,213,441
347.2,615,347
346.6,615,347
253.6,615,253
300.4,490,422
422.2,490,422
442.6,198,443
442.6,198,443
274.6,321,275
274.6,321,275
613,321,619
567.4,389,567
566.8,389,567
273.4,624,273
301.6,512,302
302.2,512,302
313.6,349,314
314.2,349,314
605.2,349,605
440.8,341,340
340.6,341,340
586.6,498,587
587.2,498,587
581.8,498,582
544.6,301,194
210.4,301,194
256,262,376
376,262,376
346.6,262,346
398.2,451,608
607.6,451,608
510.4,305,510
509.8,305,510
388.6,616,388
388,616,388
209.8,616,210
383.8,601,622
622,601,622
415.6,304,415
415,304,415
343,304,319
343.6,620,256
256,620,256
525.4,226,525
524.8,226,525
287.2,226,287
317.8,564,567
600.4,564,199
599.8,425,199
260.2,425,364
364.6,216,364
364,216,364
298.6,534,299
299.2,534,299
424,534,424
358.6,539,359
358.6,539,359
295.6,355,295
295,355,295
420.4,355,420
412,199,412
412.6,199,412
349.6,347,350
350.2,347,350
536.8,578,537
537.4,578,537
540.4,578,540
397,331,326
325.6,331,326
427,477,445
427.6,347,462
461.8,347,462
468.4,624,468
467.8,624,468
376,624,376
536.8,246,592
592.6,246,592
292.6,455,246
246.4,455,246
304.6,455,304
307,607,307
307.6,607,307
205.6,246,205
205.6,246,205
411.4,246,411
359.8,212,327
326.8,212,327
496,383,496
496.6,383,496
308.2,614,308
307.6,614,308
502.6,614,503
365.8,566,366
366.4,566,366
526,369,570
569.8,369,570
199,369,199
306.4,269,431
431.2,269,431
586.6,180,587
587.2,180,587
449.2,180,449
411.4,245,269
280.6,245,269
280.6,193,247
247.6,193,247
525.4,229,525
525.4,229,525
337,229,337
436.6,519,436
436.6,519,436
485.8,466,526
526,466,526
310.6,466,310
361.6,189,366
365.8,189,366
379.6,621,379
379.6,621,379
439.6,299,439
439,299,439
385.6,299,385
361.6,365,362
362.2,365,362
447.4,362,447
447.4,362,447
532.6,362,532
490.6,233,250
259.6,233,250
446.2,391,517
517,391,517
507.4,393,507
507.4,393,507
259.6,393,260
359.8,436,410
409.6,436,410
241,433,241
241,433,241
321.4,433,321
308.2,358,259
259.6,358,259
539.8,476,540
526,565,498
497.8,565,498
516.4,294,553
553,294,553
246.4,294,477
246.4,312,477
477.4,312,477
358.6,439,235
235.6,439,235
303.4,439,303
341.8,309,356
356.2,309,356
354.4,545,247
247,545,247
323.8,198,324
324.4,198,324
475.6,198,476
304,508,237
236.8,508,237
466.6,311,620
611.2,311,311
352.6,216,311
319.6,216,279
278.8,216,279
425.2,610,473
473.2,610,473
500.8,424,501
501.4,424,501
332.2,424,332
386.2,226,468
468.4,226,468
602.2,265,602
602.2,265,602
518.2,265,518
511,225,191
259.6,225,356
356.2,258,356
355.6,258,356
292.6,548,178
178,548,178
493.6,548,494
514.6,535,543
566.8,535,543
566.8,366,221
293.8,366,537
335.2,377,537
514.6,377,508
508,250,508
508,250,508
278.8,250,237
278.8,474,237
236.8,474,237
446.2,490,542
542.2,490,542
375.4,528,375
375.4,528,375
352,528,352
224.2,256,179
179.2,256,179
593.2,311,593
400.6,300,401
401.2,300,401
520.6,585,520
520,585,520
632.8,585,617
633.4,454,209
268.6,454,332
331.6,479,332
331.6,479,332
203.8,479,204
239.2,521,402
401.8,521,402
347.8,395,348
347.8,395,348
263.2,621,263
263.2,621,263
577.6,621,588
410.2,288,283
283.6,288,283
547.6,475,548
547.6,475,548
615.4,475,615
607.6,357,607
607,357,607
455.8,457,456
455.8,457,456
231.4,457,231
232.6,493,232
232.6,493,232
216.4,496,216
216.4,496,216
362.8,277,363
363.4,277,363
598.6,277,599
460,539,415
415,539,415
328,186,328
328.6,186,328
347.8,186,348
355.6,225,355
355.6,225,355
557.2,379,557
557.2,379,557
434.2,615,434
434.2,615,434
524.8,615,525
380.2,498,218
217.6,498,218
467.8,447,511
511,447,511
571.6,447,571
508.6,434,188
191.2,434,188
275.2,409,275
274.6,409,275
176.8,283,177
177.4,283,177
413.2,283,413
540.4,556,545
545.2,556,545
492.4,411,492
491.8,411,492
454,411,454
434.8,298,207
207.4,298,207
271,531,271
313.6,485,313
313,485,313
244,456,244
244.6,456,244
584.8,456,585
504.4,270,386
386.2,270,386
394.6,434,395
395.2,434,395
370.6,434,371
388.6,285,518
518.2,285,518
330.4,230,270
269.8,230,270
374.8,230,375
429.4,491,572
572.2,491,572
534.4,195,445
445.6,195,445
598.6,371,599
598.6,371,599
210.4,371,210
194.2,360,194
194.2,360,194
319.6,251,542
455.2,251,612
612.4,251,612
571.6,480,382
382,480,382
302.2,377,302
302.2,377,302
340.6,338,374
368.2,338,374
560.2,338,560
419.8,497,332
332.2,497,332
461.8,211,487
487,211,487
328.6,211,329
339.4,298,339
338.8,298,339
565,549,586
586,549,586
496,571,496
496.6,571,496
605.2,571,605
601.6,428,294
296.2,428,448
397.6,238,448
448.6,238,448
290.8,238,291
292,184,407
406.6,184,407
296.2,515,296
296.2,515,296
303.4,296,303
302.8,296,303
549.4,296,549
482.2,252,400
400,252,400
327.4,482,327
326.8,482,327
301,351,181
181,508,181
181.6,508,181
267.4,493,267
267.4,493,267
331.6,493,332
345.4,427,345
345.4,427,345
260.8,183,261
260.8,183,261
376.6,183,377
379.6,494,380
380.2,494,380
283,182,283
283,182,283
323.2,449,323
323.2,449,323
367.6,449,367
308.2,339,308
307.6,339,308
481.6,417,482
481.6,417,482
603.4,417,603
494.8,220,227
242.2,220,227
260.2,590,228
227.8,590,228
292.6,590,292
333.4,207,578
578.2,207,578
364,620,259
259.6,620,259
572.8,549,573
573.4,549,573
325,549,325
466,502,548
548.2,502,548
560.8,611,561
561.4,611,561
346.6,611,346
413.2,321,436
436,321,436
420.4,269,420
420.4,269,420
365.8,315,366
365.8,315,366
541.6,315,542
517,560,517
517.6,560,517
530.2,275,543
543.4,275,543
343.6,275,343
409,512,481
481.6,512,481
216.4,341,216
291.4,190,386
385.6,190,386
238.6,335,219
218.8,335,219
250.6,335,250
286.6,572,497
497.2,572,497
524.8,546,577
577,546,577
500.2,546,517
499.6,616,556
556,616,556
254.2,465,200
199.6,465,200
189.4,465,189
241.6,624,278
277.6,624,278
377.8,311,378
377.8,311,378
233.2,560,233
233.2,560,233
484.6,560,485
430,363,430
430,363,430
403,564,220
265,564,347
346.6,564,347
385,416,506
506.2,416,506
454,454,353
353.2,454,353
247.6,376,247
247,376,247
305.8,376,306
340,232,526
526.6,232,526
355.6,178,355
355,178,355
417.4,178,417
391.6,555,392
391.6,555,392
274,362,274
274,362,274
226.6,555,226
226.6,555,226
510.4,555,510
365.8,277,259
259.6,277,259
471.4,178,471
471.4,178,471
492.4,178,492
514.6,229,514
514,229,514
437.2,502,437
436.6,502,437
613.6,519,613
613,519,613
253.6,519,253
196,476,196
196,476,196
368.8,224,369
369.4,224,369
480.4,224,480
438.4,427,251
250.6,427,251
276.4,397,276
275.8,397,276
283.6,420,284
370.6,416,476
475.6,416,476
465.4,437,429
428.8,437,429
484.6,437,464
484.6,497,444
444.4,497,444
450.4,181,544
542.2,181,544
384.4,181,384
296.8,578,297
297.4,578,297
181,365,181
181.6,365,181
309.4,365,309
320.8,507,567
566.8,507,567
550.6,541,404
404.2,541,404
318.4,356,318
318.4,356,318
397.6,356,378
397.6,342,351
351.4,342,351
607,307,607
607.6,307,607
346.6,307,495
379,195,495
495.4,195,495
515.2,419,515
515.2,419,515
456.4,521,399
417.4,521,399
188.2,521,188
317.2,422,454
454.6,422,454
576.4,299,576
575.8,299,576
332.8,379,276
321.4,379,262
262.6,379,262
346,431,425
425.2,431,425
323.8,540,324
324.4,540,324
331,540,331
260.2,358,182
181.6,358,182
328.6,343,484
484,343,484
371.8,477,311
310.6,477,474
449.2,477,474
305.8,477,306
376,291,376
376.6,291,376
340,441,249
249.4,441,552
552.4,441,552
488.8,265,186
185.8,265,186
218.2,624,612
451.6,624,357
357.4,380,357
356.8,380,357
469.6,380,469
425.2,324,303
303.4,324,303
502.6,255,502
502,255,502
385.6,255,385
396.4,476,396
395.8,476,396
382.6,510,383
383.2,510,383
201.4,510,201
238.6,624,567
566.8,624,567
565.6,227,566
566.2,227,566
487.6,493,487
487,493,487
573.4,493,573
531.4,601,343
343,601,343
387.4,446,387
387.4,446,387
488.2,446,488
482.2,605,270
270.4,605,270
213.4,419,213
213.4,419,213
313,419,313
311.8,537,241
241,537,241
403,419,523
523.6,419,523
451.6,530,239
314.2,530,195
194.8,530,195
214,363,245
245.2,363,245
332.8,611,512
512.2,611,512
582.4,617,601
601,617,601
541.6,617,541
501.4,517,501
490.6,517,501
254.2,241,179
178.6,241,179
559,532,624
614.2,532,599
598.6,532,599
601,243,601
601,243,601
431.8,375,432
432.4,375,432
305.2,375,305
309.4,259,411
410.8,259,411
553,536,574
574.6,536,574
268,422,268
369.4,246,369
368.8,246,369
317.8,234,318
318.4,234,318
493,234,493
590.2,573,590
589.6,573,590
431.2,199,431
430.6,199,431
569.2,199,569
457.6,491,332
331.6,491,332
335.8,318,336
336.4,318,336
374.2,318,374
361.6,261,293
304,261,293
428.2,316,428
428.2,316,428
475.6,398,476
475.6,398,476
493,398,493
439.6,343,342
342.4,343,342
616.6,256,617
616.6,256,617
295.6,256,347
335.8,297,347
347.2,297,347
409.6,523,410
410.2,523,410
235.6,624,235
235.6,624,235
425.2,624,425
497.2,413,497
497.2,413,497
476.8,442,477
476.8,442,477
586,442,586
520,550,319
319,550,319
469.6,488,469
469,488,469
277,363,277
277.6,363,277
232.6,363,233
310.6,616,310
310.6,616,310
322.6,600,322
322,600,322
310.6,600,310
375.4,216,459
459.4,216,459
532,245,532
532,245,532
294.4,579,294
294.4,579,294
553.6,579,445
486.4,232,445
445,232,445
568,514,568
568.6,514,568
197.8,601,198
409.6,591,444
443.8,591,444
373.6,259,374
374.2,259,374
487.6,259,488
323.2,588,317
316.6,588,317
220.6,372,220
220,372,220
520.6,372,520
551.8,241,552
551.8,241,552
457.6,193,458
458.2,193,458
338.8,193,339
284.2,604,192
191.8,604,192
433.6,534,490
490,534,490
371.8,426,372
371.8,426,372
385,426,506
385,390,506
506.2,390,506
430,324,408
407.8,324,408
249.4,324,249
214,427,214
214.6,427,214
388.6,370,438
438.4,370,438
201.4,268,201
201.4,268,201
479.8,268,480
338.2,188,218
218.2,188,218
404.2,248,404
404.2,248,404
579.4,248,579
512.2,378,353
345.4,378,353
345.4,415,576
575.8,415,615
614.8,304,615
615.4,304,615
487.6,304,487
404.8,218,233
247.6,218,233
427.6,412,428
427.6,412,428
304.6,412,304
304,568,296
295.6,568,296
446.2,439,462
462.4,439,462
230.2,247,230
230.2,247,230
214.6,404,215
319.6,578,319
319,578,319
418,421,418
418.6,421,418
218.8,421,219
373.6,290,459
459.4,290,459
590.2,451,590
589.6,451,590
339.4,451,339
405.4,484,484
500.2,484,484
529.6,217,291
319,217,251
261.4,220,251
250.6,220,251
358.6,220,358
283.6,263,283
283,263,283
562.6,515,562
562.6,515,562
556,515,532
556.6,280,260
240.4,280,260
175.6,235,175
175.6,235,175
274,531,237
237.4,531,433
433,531,433
400.6,212,400
400.6,212,400
249.4,553,188
188.2,553,188
347.8,553,348
403,328,403
403.6,328,403
517,594,517
517,594,517
400.6,315,401
400.6,315,401
282.4,315,286
281.8,501,518
518.2,501,518
265.6,457,265
265.6,457,265
425.8,457,276
421.6,420,276
275.8,420,276
319.6,329,319
319.6,329,319
558.4,622,558
557.8,622,558
374.8,622,375
298.6,446,262
262.6,446,262
273.4,380,273
273.4,380,273
538.6,295,539
539.2,295,539
262,295,262
341.8,392,349
342.4,398,347
346.6,398,347
257.2,189,257
256.6,189,257
498.4,189,498
546.4,543,546
545.8,543,546
183.4,414,183
182.8,414,183
460,414,375
460.6,195,375
374.8,195,375
527.2,551,527
527.2,551,527
475,193,475
475,193,475
287.8,193,288
383.2,617,383
382.6,617,383
338.2,484,338
338.2,484,338
412,484,412
304.6,556,283
283.6,556,283
475.6,274,475
475.6,274,475
415.6,274,416
418,181,418
418,181,418
543.4,239,543
543.4,239,543
275.8,289,215
240.4,289,215
209.2,289,209
253,274,455
455.2,274,455
508.6,186,509
509.2,186,509
523.6,186,524
465.4,624,364
364.6,624,364
349,235,349
349,235,349
446.8,403,447
447.4,403,447
299.2,403,299
372.4,320,555
554.8,320,555
613.6,486,614
614.2,486,614
371.2,486,371
313.6,548,284
283.6,548,284
424.6,230,424
424.6,230,424
322.6,310,323
322.6,310,323
499.6,310,500
526.6,372,526
526,372,526
532.6,364,533
532.6,364,533
400.6,617,401
517.6,368,518
518.2,368,518
554.8,472,555
555.4,472,555
415.6,472,416
372.4,284,372
371.8,284,372
539.8,512,540
540.4,512,540
233.8,512,234
345.4,235,392
392.2,235,392
463.6,505,463
463,505,463
199.6,505,199
254.2,269,319
319,269,319
312.4,514,205
205.6,514,205
472.6,181,589
548.2,181,494
493.6,181,494
387.4,380,286
286,380,286
340,473,492
478,473,492
398.8,473,399
433.6,216,552
552.4,216,552
441.4,306,441
441.4,306,441
499,254,499
499.6,254,499
617.2,254,617
478.6,354,326
325.6,354,326
319,610,566
484.6,610,362
362.2,497,362
362.2,497,362
255.4,497,255
413.8,311,453
452.8,311,453
343.6,584,262
266.8,584,262
201.4,584,201
281.2,558,361
361.6,558,361
528.4,503,606
606.4,503,606
413.2,318,413
412.6,318,413
528.4,318,528
553,380,553
553.6,380,553
229.6,444,229
197.8,587,198
198.4,587,198
375.4,215,375
374.8,215,375
436.6,215,436
532.6,518,532
532,518,532
220,544,220
220.6,544,220
185.2,544,185
296.8,392,320
319.6,392,320
178.6,231,179
179.2,231,179
598.6,231,598
616,357,616
616,357,616
571,541,571
571,541,571
374.8,417,375
374.8,417,375
525.4,417,525
457.6,217,310
310,217,310
391,547,391
391,547,391
586,547,271
586.6,270,271
308.2,270,488
454,454,488
488.2,454,488
491.2,352,424
424.6,352,424
250.6,352,250
316,191,360
360.4,191,360
599.2,388,607
607,388,607
466.6,388,467
466,546,379
379,546,379
319.6,429,319
319.6,429,319
292.6,361,292
292,361,292
391.6,361,375
471.4,427,489
489.4,427,489
590.2,287,590
590.2,287,590
316.6,280,261
260.8,280,311
310.6,280,311
397.6,347,492
492.4,347,492
588.4,454,588
588.4,454,588
385.6,336,384
386.2,597,320
319.6,597,320
231.4,294,231
230.8,294,231
508.6,294,508
344.2,583,179
179.2,583,179
234.4,373,234
233.8,373,234
229.6,373,230
326.8,563,493
493.6,563,493
518.2,309,602
601.6,309,602
613,309,613
612.4,470,612
612.4,470,612
513.4,235,418
418.6,235,418
554.8,527,555
554.8,527,555
595,527,595
568,544,352
352,544,352
266.2,522,266
266.2,522,266
482.8,522,575
483.4,378,575
575.2,378,575
415.6,425,276
275.8,425,276
388,210,584
482.2,210,357
357.4,210,357
431.2,434,538
538,434,538
535.6,389,535
535,389,535
422.8,556,196
358,556,623
623.2,556,623
589.6,451,186
226.6,451,221
220.6,375,221
220.6,375,221
227.8,539,228
228.4,539,228
509.2,539,610
508.6,521,610
610.6,521,610
550.6,314,501
501.4,314,501
169.6,219,182
169,381,396
396.4,381,396
556.6,199,557
557.2,199,557
307,199,307
247,435,205
205.6,435,205
388,189,432
431.8,189,432
547.6,189,547
485.2,569,485
484.6,569,485
401.8,213,402
401.8,213,402
337.6,213,337
391.6,273,612
611.8,273,612
370.6,341,257
257.2,341,257
184,436,184
184.6,436,184
390.4,436,390
395.2,351,605
604.6,351,605
545.8,175,546
546.4,175,546
344.8,175,345
304.6,565,304
304.6,565,304
527.2,592,552
551.8,592,552
275.8,592,276
316,552,363
363.4,552,363
245.2,456,245
245.2,456,245
421.6,591,563
518.8,591,177
176.8,591,177
233.2,203,233
236.2,203,233
376,373,376
376.6,373,376
445,344,445
445.6,344,445
577,344,577
616.6,243,616
616.6,243,616
574.6,611,575
575.2,611,575
417.4,611,417
395.8,587,396
395.8,587,396
550,299,550
550,299,550
583.6,304,583
583.6,304,583
521.8,304,522
588.4,561,588
587.8,561,588
556.6,417,556
480.4,471,480
479.8,471,480
322,423,322
322.6,423,322
565.6,423,565
470.8,276,428
428.2,276,428
322.6,606,297
296.8,606,297
560.2,606,560
448.6,543,329
328.6,543,329
421.6,489,422
422.2,489,422
313.6,489,313
368.2,373,608
608.2,373,608
415.6,615,249
248.8,615,249
280.6,237,281
280.6,237,281
500.8,237,501
548.2,393,548
548.2,393,548
433.6,572,422
421.6,572,422
619.6,572,620
611.2,330,312
306.4,330,312
292.6,551,348
348.4,551,348
436,551,436
395.8,601,387
386.8,601,387
565,552,624
623.8,552,624
586.6,189,555
556,189,555
289.6,189,289
422.2,237,444
444.4,237,444
269.8,265,248
248.2,265,248
462.4,265,462
407.2,424,231
230.8,424,231
392.8,434,440
440.2,434,440
496,319,496
496.6,319,496
475.6,319,475
482.8,572,483
483.4,572,483
262.6,202,263
262.6,202,263
586.6,202,587
541,376,280
280.6,376,280
279.4,329,289
272.2,378,272
272.2,378,272
328.6,221,589
445,221,282
282.4,221,282
268.6,189,262
262.6,189,262
551.2,569,598
598,569,598
184.6,569,184
222.4,622,482
482.2,622,482
577,213,577
577,213,577
565.6,476,565
565.6,476,565
523.6,476,523
598.6,381,599
599.2,381,599
422.8,556,288
288.4,556,556
515.2,621,556
548.8,621,573
572.8,621,573
482.2,205,482
481.6,205,482
244.6,614,214
214.6,614,214
381.4,614,381
458.8,276,585
584.8,276,585
337.6,556,218
218.2,556,218
280.6,556,280
287.2,179,493
493,179,493
545.2,558,545
544.6,558,545
404.8,394,405
404.8,394,405
515.2,394,515
589.6,511,589
589.6,511,589
543.4,237,431
430.6,237,431
337.6,237,337
319,297,200
199.6,297,200
267.4,225,523
495.4,225,523
290.2,327,290
289.6,327,290
476.2,327,476
401.2,415,311
311.2,415,311
296.8,548,297
296.8,548,297
296.8,337,297
297.4,337,297
506.2,337,506
602.8,531,603
602.8,531,603
397.6,448,207
262,573,207
207.4,573,207
450.4,478,450
450.4,478,450
609.4,478,609
560.8,281,561
560.8,281,561
591.4,217,591
591.4,217,591
600.4,217,600
561.4,480,436
434.8,480,436
434.8,311,461
461.2,311,461
355,441,175
268,441,211
211.6,441,211
312.4,605,523
523,605,523
358.6,348,359
359.2,348,359
257.8,348,258
296.2,591,425
425.2,591,425
208,226,189
189.4,226,189
364,519,364
364.6,519,364
556.6,519,584
584.2,522,584
583.6,522,584
559,329,483
483.4,329,483
613,329,613
604.6,291,395
394.6,291,395
562.6,524,562
562,524,562
301,409,301
301,409,301
281.8,409,282
376.6,250,399
399.4,250,399
443.2,477,443
443.2,477,443
315.4,477,315
335.2,305,390
389.8,305,390
335.2,342,195
194.8,342,195
313.6,247,404
379.6,247,404
489.4,247,489
405.4,563,303
302.8,563,303
220.6,432,220
220,432,220
558.4,280,558
622.6,183,622
622,183,622
232.6,292,226
226,292,226
244.6,292,248
244.6,373,248
247.6,373,248
193.6,229,193
193,229,193
538,229,538
499.6,404,290
289.6,404,290
358.6,491,551
551.2,491,551
394,412,394
394.6,412,394
464.2,412,464
454.6,471,321
321.4,471,321
428.8,575,529
508,575,529
457,575,457
534.4,239,545
544.6,239,545
304.6,415,304
304.6,415,304
513.4,415,513
550.6,241,585
585.4,241,585
539.2,505,539
539.2,505,539
236.8,542,237
237.4,542,237
506.2,542,297
436,593,297
296.8,593,297
421.6,548,422
422.2,548,422
347.2,223,347
346.6,223,347
515.8,223,516
358,540,321
320.8,540,321
495.4,300,495
494.8,300,495
589,300,589
509.8,204,417
416.8,204,417
625,226,625
625.6,226,625
255.4,309,234
251.2,309,234
281.2,309,303
226.6,608,227
415.6,539,416
416.2,539,416
190,253,190
190.6,253,190
511.6,253,511
574,268,574
574.6,268,574
315.4,313,257
257.2,313,257
226.6,313,227
267.4,566,457
457,566,457
238,285,238
238.6,285,238
328.6,509,300
311.2,509,509
466,509,486
466,608,486
485.8,608,486
203.8,266,182
181.6,266,182
225.4,266,229
225.4,524,504
484.6,524,504
438.4,255,438
438.4,255,438
294.4,429,216
241.6,429,216
391.6,429,198
339.4,254,198
198.4,254,198
217,365,408
403,365,408
